2026-04-23 10:05:30.788 [http-nio-0.0.0.0-8080-exec-170] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_178_1] [2026-04-23 10:05:30.788] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.357 [http-nio-0.0.0.0-8080-exec-75] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1528_1] [2026-04-23 10:05:33.357] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.357 [http-nio-0.0.0.0-8080-exec-75] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1528_1] [2026-04-23 10:05:33.357] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.360 [http-nio-0.0.0.0-8080-exec-29] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1529_1] [2026-04-23 10:05:33.360] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.361 [http-nio-0.0.0.0-8080-exec-29] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1529_1] [2026-04-23 10:05:33.361] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.368 [http-nio-0.0.0.0-8080-exec-67] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1530_1] [2026-04-23 10:05:33.368] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.368 [http-nio-0.0.0.0-8080-exec-184] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1532_1] [2026-04-23 10:05:33.368] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.368 [http-nio-0.0.0.0-8080-exec-67] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1530_1] [2026-04-23 10:05:33.368] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.369 [http-nio-0.0.0.0-8080-exec-184] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1532_1] [2026-04-23 10:05:33.369] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.369 [http-nio-0.0.0.0-8080-exec-164] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1531_1] [2026-04-23 10:05:33.369] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.370 [http-nio-0.0.0.0-8080-exec-164] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1531_1] [2026-04-23 10:05:33.370] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.371 [http-nio-0.0.0.0-8080-exec-170] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1533_1] [2026-04-23 10:05:33.371] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.372 [http-nio-0.0.0.0-8080-exec-170] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1533_1] [2026-04-23 10:05:33.372] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.375 [http-nio-0.0.0.0-8080-exec-80] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1534_1] [2026-04-23 10:05:33.375] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.375 [http-nio-0.0.0.0-8080-exec-80] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1534_1] [2026-04-23 10:05:33.375] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.377 [http-nio-0.0.0.0-8080-exec-119] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1535_1] [2026-04-23 10:05:33.377] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.377 [http-nio-0.0.0.0-8080-exec-102] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1537_1] [2026-04-23 10:05:33.377] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.378 [http-nio-0.0.0.0-8080-exec-119] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1535_1] [2026-04-23 10:05:33.378] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.378 [http-nio-0.0.0.0-8080-exec-102] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1537_1] [2026-04-23 10:05:33.378] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.378 [http-nio-0.0.0.0-8080-exec-85] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1536_1] [2026-04-23 10:05:33.378] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.379 [http-nio-0.0.0.0-8080-exec-85] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1536_1] [2026-04-23 10:05:33.379] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.381 [http-nio-0.0.0.0-8080-exec-50] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1538_1] [2026-04-23 10:05:33.381] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.381 [http-nio-0.0.0.0-8080-exec-50] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1538_1] [2026-04-23 10:05:33.381] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.381 [http-nio-0.0.0.0-8080-exec-69] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1539_1] [2026-04-23 10:05:33.381] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.382 [http-nio-0.0.0.0-8080-exec-69] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1539_1] [2026-04-23 10:05:33.382] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.383 [http-nio-0.0.0.0-8080-exec-177] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1540_1] [2026-04-23 10:05:33.383] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.384 [http-nio-0.0.0.0-8080-exec-177] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1540_1] [2026-04-23 10:05:33.384] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.385 [http-nio-0.0.0.0-8080-exec-188] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1541_1] [2026-04-23 10:05:33.385] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.386 [http-nio-0.0.0.0-8080-exec-188] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1541_1] [2026-04-23 10:05:33.386] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.389 [http-nio-0.0.0.0-8080-exec-61] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1544_1] [2026-04-23 10:05:33.389] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.390 [http-nio-0.0.0.0-8080-exec-61] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1544_1] [2026-04-23 10:05:33.390] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.391 [http-nio-0.0.0.0-8080-exec-53] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1545_1] [2026-04-23 10:05:33.391] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.392 [http-nio-0.0.0.0-8080-exec-53] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1545_1] [2026-04-23 10:05:33.392] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.392 [http-nio-0.0.0.0-8080-exec-70] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1542_1] [2026-04-23 10:05:33.392] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.393 [http-nio-0.0.0.0-8080-exec-70] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1542_1] [2026-04-23 10:05:33.393] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.393 [http-nio-0.0.0.0-8080-exec-182] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1543_1] [2026-04-23 10:05:33.393] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.394 [http-nio-0.0.0.0-8080-exec-182] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1543_1] [2026-04-23 10:05:33.394] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.395 [http-nio-0.0.0.0-8080-exec-194] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1546_1] [2026-04-23 10:05:33.395] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.395 [http-nio-0.0.0.0-8080-exec-194] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1546_1] [2026-04-23 10:05:33.395] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.396 [http-nio-0.0.0.0-8080-exec-112] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1547_1] [2026-04-23 10:05:33.396] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.397 [http-nio-0.0.0.0-8080-exec-112] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1547_1] [2026-04-23 10:05:33.397] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.401 [http-nio-0.0.0.0-8080-exec-20] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1550_1] [2026-04-23 10:05:33.401] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.401 [http-nio-0.0.0.0-8080-exec-179] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1548_1] [2026-04-23 10:05:33.401] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.402 [http-nio-0.0.0.0-8080-exec-60] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1551_1] [2026-04-23 10:05:33.402] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.402 [http-nio-0.0.0.0-8080-exec-20] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1550_1] [2026-04-23 10:05:33.402] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.402 [http-nio-0.0.0.0-8080-exec-179] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1548_1] [2026-04-23 10:05:33.402] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.403 [http-nio-0.0.0.0-8080-exec-60] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1551_1] [2026-04-23 10:05:33.403] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.404 [http-nio-0.0.0.0-8080-exec-126] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1549_1] [2026-04-23 10:05:33.404] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.404 [http-nio-0.0.0.0-8080-exec-115] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1552_1] [2026-04-23 10:05:33.404] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.404 [http-nio-0.0.0.0-8080-exec-126] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1549_1] [2026-04-23 10:05:33.404] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.405 [http-nio-0.0.0.0-8080-exec-115] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1552_1] [2026-04-23 10:05:33.405] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.407 [http-nio-0.0.0.0-8080-exec-195] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1553_1] [2026-04-23 10:05:33.407] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.408 [http-nio-0.0.0.0-8080-exec-195] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1553_1] [2026-04-23 10:05:33.408] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.413 [http-nio-0.0.0.0-8080-exec-174] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1556_1] [2026-04-23 10:05:33.413] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.413 [http-nio-0.0.0.0-8080-exec-28] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1554_1] [2026-04-23 10:05:33.413] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.414 [http-nio-0.0.0.0-8080-exec-174] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1556_1] [2026-04-23 10:05:33.414] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.414 [http-nio-0.0.0.0-8080-exec-28] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1554_1] [2026-04-23 10:05:33.414] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.415 [http-nio-0.0.0.0-8080-exec-120] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1557_1] [2026-04-23 10:05:33.415] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.415 [http-nio-0.0.0.0-8080-exec-28] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1555_1] [2026-04-23 10:05:33.415] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:33.415 [http-nio-0.0.0.0-8080-exec-120] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1557_1] [2026-04-23 10:05:33.415] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.415 [http-nio-0.0.0.0-8080-exec-28] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1555_1] [2026-04-23 10:05:33.415] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:33.416 [http-nio-0.0.0.0-8080-exec-114] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100533_1558_1] [2026-04-23 10:05:33.416] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
